"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Total","1","-37.85304116611718","144.98031363390874","-37.8525","144.979609375","-37.853125","144.98078125"
"Total","3","-37.85299302507593","144.98161009564961","-37.8525","144.98078125","-37.853125","144.98195312500002"
"Total","1","-37.85289124579244","144.98384588532235","-37.8525","144.983125","-37.853125","144.984296875"
"Total","10","-37.8527564447033","144.99324056202252","-37.8525","144.9925","-37.853125","144.99367187500002"
"Total","1","-37.853121756674184","144.99374482971314","-37.8525","144.993671875","-37.853125","144.99484375"
"Total","3","-37.85259989038943","144.9978410767888","-37.8525","144.9971875","-37.853125","144.998359375"
"Total","11","-37.85269734466028","144.99855088640845","-37.8525","144.998359375","-37.853125","144.99953125000002"
"Total","5","-37.85288005506986","144.9998832571303","-37.8525","144.99953125","-37.853125","145.000703125"
"Total","3","-37.85300290755926","145.00078552534077","-37.8525","145.000703125","-37.853125","145.001875"
"Total","2","-37.85296693669201","145.00248481970425","-37.8525","145.001875","-37.853125","145.00304687500002"
"Total","1","-37.853089990654325","145.01177181732288","-37.8525","145.01125","-37.853125","145.012421875"
"Total","1","-37.85199462560806","144.88948483615133","-37.851875","144.889375","-37.8525","144.890546875"
"Total","3","-37.85206082057301","144.9571278687354","-37.851875","144.956171875","-37.8525","144.95734375"
"Total","2","-37.8523808678856","144.9577848975645","-37.851875","144.95734375","-37.8525","144.95851562500002"
"Total","1","-37.85217140451894","144.96066861693393","-37.851875","144.9596875","-37.8525","144.960859375"
"Total","3","-37.852006802642215","144.96778326527453","-37.851875","144.96671875","-37.8525","144.96789062500002"
"Total","1","-37.852413028882225","144.97832295425982","-37.851875","144.977265625","-37.8525","144.9784375"
"Total","4","-37.852187157311725","144.98132768961983","-37.851875","144.98078125","-37.8525","144.98195312500002"
"Total","3","-37.852210770129126","144.98396886412","-37.851875","144.983125","-37.8525","144.984296875"
"Total","1","-37.85227971330315","144.9897782129181","-37.851875","144.988984375","-37.8525","144.99015625"
"Total","29","-37.85199321509431","144.99334923432158","-37.851875","144.9925","-37.8525","144.99367187500002"
"Total","2","-37.852055210840966","144.9938696250437","-37.851875","144.993671875","-37.8525","144.99484375"
"Total","3","-37.852296776107785","144.99563147355593","-37.851875","144.99484375","-37.8525","144.996015625"
"Total","10","-37.85236803211475","144.99647849230615","-37.851875","144.996015625","-37.8525","144.99718750000002"
"Total","2","-37.852174452830404","145.00259932873564","-37.851875","145.001875","-37.8525","145.00304687500002"
"Total","1","-37.85240454916445","145.00549737634518","-37.851875","145.005390625","-37.8525","145.0065625"
"Total","1","-37.85212627359892","145.00667327043334","-37.851875","145.0065625","-37.8525","145.007734375"
"Total","2","-37.85195238059816","145.01194321210028","-37.851875","145.01125","-37.8525","145.012421875"
"Total","1","-37.8520813998358","145.0212353265649","-37.851875","145.020625","-37.8525","145.021796875"
"Total","1","-37.85162608007117","144.88923529778697","-37.85125","144.888203125","-37.851875","144.889375"
"Total","1","-37.85125282688419","144.95546919135543","-37.85125","144.95499999999998","-37.851875","144.956171875"
"Total","5","-37.851736453780674","144.95646200800255","-37.85125","144.956171875","-37.851875","144.95734375"
"Total","2","-37.85161425138151","144.96727820243046","-37.85125","144.96671875","-37.851875","144.96789062500002"
"Total","2","-37.851724353029496","144.97865312435977","-37.85125","144.9784375","-37.851875","144.97960937500002"
"Total","9","-37.85149367725524","144.98107062490897","-37.85125","144.98078125","-37.851875","144.98195312500002"
"Total","1","-37.85149975148527","144.98408934749443","-37.85125","144.983125","-37.851875","144.984296875"
"Total","5","-37.851388120330974","144.988729443758","-37.85125","144.9878125","-37.851875","144.988984375"
"Total","7","-37.85151881328918","144.98974231585407","-37.85125","144.988984375","-37.851875","144.99015625"
"Total","7","-37.85168419301977","144.99102385539922","-37.85125","144.99015625","-37.851875","144.99132812500002"
"Total","7","-37.85179099092754","144.991852074239","-37.85125","144.991328125","-37.851875","144.9925"
"Total","6","-37.85167544805094","144.99341915170436","-37.85125","144.9925","-37.851875","144.99367187500002"
"Total","1","-37.851469648549184","145.00182267844912","-37.85125","145.000703125","-37.851875","145.001875"
"Total","1","-37.85127547159513","145.01812519077242","-37.85125","145.017109375","-37.851875","145.01828125"
"Total","1","-37.851117326369625","144.89465003041585","-37.850625","144.8940625","-37.85125","144.895234375"
"Total","7","-37.85088981719285","144.95472419888665","-37.850625","144.953828125","-37.85125","144.955"
"Total","1","-37.851073620582284","144.96158228580995","-37.850625","144.960859375","-37.85125","144.96203125000002"
"Total","1","-37.85080539848859","144.96625520706914","-37.850625","144.965546875","-37.85125","144.96671875"
"Total","1","-37.851227059358614","144.9703097056419","-37.850625","144.970234375","-37.85125","144.97140625"
"Total","16","-37.850904792704675","144.97825902917378","-37.850625","144.977265625","-37.85125","144.9784375"
"Total","2","-37.85063221789479","144.97943676131592","-37.850625","144.9784375","-37.85125","144.97960937500002"
"Total","3","-37.850853849237076","144.98083253197316","-37.850625","144.98078125","-37.85125","144.98195312500002"
"Total","17","-37.850848115409484","144.98420330582957","-37.850625","144.983125","-37.85125","144.984296875"
"Total","2","-37.85086916395636","144.9847078252306","-37.850625","144.984296875","-37.85125","144.98546875000002"
"Total","4","-37.85103843692391","144.98601929802282","-37.850625","144.98546875","-37.85125","144.986640625"
"Total","6","-37.85113609809751","144.98717661944994","-37.850625","144.986640625","-37.85125","144.98781250000002"
"Total","2","-37.851141539513435","144.98983421740343","-37.850625","144.988984375","-37.85125","144.99015625"
"Total","4","-37.850871133055904","144.99353896463836","-37.850625","144.9925","-37.85125","144.99367187500002"
"Total","3","-37.85087695071413","145.00278827889844","-37.850625","145.001875","-37.85125","145.00304687500002"
"Total","1","-37.85118440011856","145.0174247873769","-37.850625","145.017109375","-37.85125","145.01828125"
"Total","8","-37.8506353245782","145.02145443384646","-37.850625","145.020625","-37.85125","145.021796875"
"Total","2","-37.850755069001934","145.022384933845","-37.850625","145.021796875","-37.85125","145.02296875000002"
"Total","2","-37.85094362836621","145.02382301710395","-37.850625","145.02296875","-37.85125","145.024140625"
"Total","4","-37.851065134650405","145.02474645240272","-37.850625","145.024140625","-37.85125","145.0253125"
"Total","1","-37.85121986975442","145.02592311401418","-37.850625","145.0253125","-37.85125","145.02648437500002"
"Total","1","-37.850398642931125","144.8884043906827","-37.85","144.888203125","-37.850625","144.889375"
"Total","1","-37.85024051748171","144.95339140906532","-37.85","144.95265625","-37.850625","144.953828125"
